x,y
6.296,-0.134
6.297,-0.129
6.298,-0.146
6.299,-0.156
6.3,-0.119
6.301,-0.116
6.302,-0.141
6.303,-0.146
6.304,-0.15
6.305,-0.154
6.306,-0.139
6.307,-0.143
6.308,-0.172
6.309,-0.166
6.31,-0.146
6.311,-0.14
6.312,-0.152
6.313,-0.172
6.314,-0.15
6.315,-0.159
6.316,-0.16
6.317,-0.148
6.318,-0.161
6.319,-0.136
6.32,-0.127
6.321,-0.131
6.322,-0.141
6.323,-0.144
6.324,-0.131
6.325,-0.136
6.326,-0.145
6.327,-0.143
6.328,-0.155
6.329,-0.155
6.33,-0.15
6.331,-0.148
6.332,-0.134
6.333,-0.145
6.334,-0.128
6.335,-0.115
6.336,-0.142
6.337,-0.143
6.338,-0.128
6.339,-0.135
6.34,-0.137
6.341,-0.136
6.342,-0.155
6.343,-0.158
6.344,-0.154
6.345,-0.136
6.346,-0.141
6.347,-0.153
6.348,-0.144
6.349,-0.14
6.35,-0.135
6.351,-0.129
6.352,-0.134
6.353,-0.155
6.354,-0.16
6.355,-0.167
6.356,-0.16
6.357,-0.133
6.358,-0.13
6.359,-0.134
6.36,-0.122
6.361,-0.131
6.362,-0.138
6.363,-0.131
6.364,-0.144
6.365,-0.158
6.366,-0.162
6.367,-0.167
6.368,-0.144
6.369,-0.142
6.37,-0.166
6.371,-0.16
6.372,-0.154
6.373,-0.157
6.374,-0.143
6.375,-0.114
6.376,-0.113
6.377,-0.113
6.378,-0.1
6.379,-0.095
6.38,-0.089
6.381,-0.095
6.382,-0.095
6.383,-0.086
6.384,-0.094
6.385,-0.088
6.386,-0.056
6.387,-0.061
6.388,-0.105
6.389,-0.123
6.39,-0.099
6.391,-0.064
6.392,-0.051
6.393,-0.067
6.394,-0.067
6.395,-0.079
6.396,-0.089
6.397,-0.053
6.398,-0.056
6.399,-0.083
6.4,-0.084
6.401,-0.086
6.402,-0.088
6.403,-0.083
6.404,-0.089
6.405,-0.108
6.406,-0.131
6.407,-0.128
6.408,-0.106
6.409,-0.098
6.41,-0.09
6.411,-0.086
6.412,-0.086
6.413,-0.08
6.414,-0.072
6.415,-0.065
6.416,-0.067
6.417,-0.082
6.418,-0.088
6.419,-0.055
6.42,-0.04
6.421,-0.068
6.422,-0.077
6.423,-0.074
6.424,-0.08
6.425,-0.082
6.426,-0.101
6.427,-0.117
6.428,-0.114
6.429,-0.114
6.43,-0.12
6.431,-0.141
6.432,-0.163
6.433,-0.161
6.434,-0.143
6.435,-0.144
6.436,-0.136
6.437,-0.118
6.438,-0.136
6.439,-0.144
6.44,-0.137
6.441,-0.152
6.442,-0.158
6.443,-0.152
6.444,-0.148
6.445,-0.164
6.446,-0.174
6.447,-0.172
6.448,-0.176
6.449,-0.182
6.45,-0.188
6.451,-0.2
6.452,-0.205
6.453,-0.185
6.454,-0.186
6.455,-0.162
6.456,-0.135
6.457,-0.144
6.458,-0.13
6.459,-0.126
6.46,-0.141
6.461,-0.15
6.462,-0.154
6.463,-0.141
6.464,-0.141
6.465,-0.158
6.466,-0.152
6.467,-0.149
6.468,-0.16
6.469,-0.148
6.47,-0.145
6.471,-0.151
6.472,-0.137
6.473,-0.149
6.474,-0.167
6.475,-0.161
6.476,-0.14
6.477,-0.147
6.478,-0.175
6.479,-0.14
6.48,-0.129
6.481,-0.163
6.482,-0.168
6.483,-0.167
6.484,-0.164
6.485,-0.162
6.486,-0.166
6.487,-0.17
6.488,-0.174
6.489,-0.17
6.49,-0.175
6.491,-0.176
6.492,-0.177
6.493,-0.172
6.494,-0.161
6.495,-0.174
6.496,-0.18
6.497,-0.179
6.498,-0.178
6.499,-0.181
6.5,-0.192
6.501,-0.203
6.502,-0.216
6.503,-0.246
6.504,-0.265
6.505,-0.263
6.506,-0.292
6.507,-0.331
6.508,-0.336
6.509,-0.325
6.51,-0.337
6.511,-0.34
6.512,-0.347
6.513,-0.35
6.514,-0.346
6.515,-0.355
6.516,-0.34
6.517,-0.312
6.518,-0.281
6.519,-0.271
6.52,-0.248
6.521,-0.216
6.522,-0.183
6.523,-0.137
6.524,-0.12
6.525,-0.101
6.526,-0.054
6.527,-0.032
6.528,-0.016
6.529,0.055
6.53,0.127
6.531,0.181
6.532,0.231
6.533,0.255
6.534,0.278
6.535,0.296
6.536,0.307
6.537,0.346
6.538,0.363
6.539,0.372
6.54,0.407
6.541,0.388
6.542,0.364
6.543,0.381
6.544,0.365
6.545,0.313
6.546,0.252
6.547,0.206
6.548,0.151
6.549,0.138
6.55,0.163
6.551,0.176
6.552,0.198
6.553,0.192
6.554,0.191
6.555,0.174
6.556,0.149
6.557,0.15
6.558,0.152
6.559,0.159
6.56,0.144
6.561,0.115
6.562,0.077
6.563,0.031
6.564,0.002
6.565,0
6.566,-0.011
6.567,-0.038
6.568,-0.057
6.569,-0.079
6.57,-0.099
6.571,-0.096
6.572,-0.102
6.573,-0.151
6.574,-0.213
6.575,-0.256
6.576,-0.277
6.577,-0.291
6.578,-0.289
6.579,-0.296
6.58,-0.338
6.581,-0.375
6.582,-0.399
6.583,-0.423
6.584,-0.438
6.585,-0.446
6.586,-0.467
6.587,-0.48
6.588,-0.497
6.589,-0.523
6.59,-0.526
6.591,-0.539
6.592,-0.56
6.593,-0.564
6.594,-0.565
6.595,-0.562
6.596,-0.568
6.597,-0.592
6.598,-0.603
6.599,-0.616
6.6,-0.601
6.601,-0.584
6.602,-0.606
6.603,-0.619
6.604,-0.605
6.605,-0.569
6.606,-0.554
6.607,-0.525
6.608,-0.489
6.609,-0.491
6.61,-0.482
6.611,-0.455
6.612,-0.442
6.613,-0.418
6.614,-0.382
6.615,-0.374
6.616,-0.359
6.617,-0.344
6.618,-0.333
6.619,-0.305
6.62,-0.281
6.621,-0.274
6.622,-0.278
6.623,-0.271
6.624,-0.27
6.625,-0.264
6.626,-0.234
6.627,-0.233
6.628,-0.261
6.629,-0.246
6.63,-0.235
6.631,-0.244
6.632,-0.242
6.633,-0.226
6.634,-0.216
6.635,-0.218
6.636,-0.203
6.637,-0.19
6.638,-0.171
6.639,-0.168
6.64,-0.172
6.641,-0.18
6.642,-0.184
6.643,-0.191
6.644,-0.194
6.645,-0.185
6.646,-0.196
6.647,-0.202
6.648,-0.202
6.649,-0.175
6.65,-0.157
6.651,-0.19
6.652,-0.234
6.653,-0.229
6.654,-0.229
6.655,-0.237
6.656,-0.198
6.657,-0.19
6.658,-0.196
6.659,-0.179
6.66,-0.174
6.661,-0.18
6.662,-0.175
6.663,-0.175
6.664,-0.203
6.665,-0.209
6.666,-0.222
6.667,-0.237
6.668,-0.213
6.669,-0.199
6.67,-0.201
6.671,-0.202
6.672,-0.197
6.673,-0.195
6.674,-0.184
6.675,-0.176
6.676,-0.207
6.677,-0.22
6.678,-0.209
6.679,-0.203
6.68,-0.184
6.681,-0.186
6.682,-0.196
6.683,-0.204
6.684,-0.212
6.685,-0.199
6.686,-0.192
6.687,-0.18
6.688,-0.189
6.689,-0.214
6.69,-0.22
6.691,-0.22
6.692,-0.207
6.693,-0.202
6.694,-0.198
6.695,-0.216
6.696,-0.217
6.697,-0.178
6.698,-0.169
6.699,-0.173
6.7,-0.178
6.701,-0.195
6.702,-0.2
6.703,-0.195
6.704,-0.191
6.705,-0.179
6.706,-0.186
6.707,-0.205
6.708,-0.203
6.709,-0.2
6.71,-0.197
6.711,-0.191
6.712,-0.183
6.713,-0.179
6.714,-0.172
6.715,-0.158
6.716,-0.192
6.717,-0.205
6.718,-0.189
6.719,-0.183
6.72,-0.172
6.721,-0.181
6.722,-0.18
6.723,-0.17
6.724,-0.178
6.725,-0.178
6.726,-0.165
6.727,-0.163
6.728,-0.173
6.729,-0.179
6.73,-0.174
6.731,-0.184
6.732,-0.191
6.733,-0.176
6.734,-0.155
6.735,-0.155
6.736,-0.158
6.737,-0.157
6.738,-0.169
6.739,-0.155
6.74,-0.136
6.741,-0.132
6.742,-0.132
6.743,-0.135
6.744,-0.141
6.745,-0.146
6.746,-0.111
6.747,-0.104
6.748,-0.128
6.749,-0.097
6.75,-0.101
6.751,-0.11
6.752,-0.126
6.753,-0.146
6.754,-0.107
6.755,-0.098
6.756,-0.107
6.757,-0.108
6.758,-0.093
6.759,-0.085
6.76,-0.104
6.761,-0.095
6.762,-0.066
6.763,-0.056
6.764,-0.07
6.765,-0.073
6.766,-0.068
6.767,-0.077
6.768,-0.084
6.769,-0.072
6.77,-0.066
6.771,-0.066
6.772,-0.062
6.773,-0.056
6.774,-0.045
6.775,-0.044
6.776,-0.049
6.777,-0.045
6.778,-0.03
6.779,-0.027
6.78,-0.031
6.781,-0.036
6.782,-0.031
6.783,-0.025
6.784,-0.03
6.785,-0.028
6.786,-0.019
6.787,-0.021
6.788,-0.026
6.789,-0.021
6.79,-0.024
6.791,-0.011
6.792,-0.005
6.793,0.003
6.794,0.018
6.795,0.025
6.796,0.019
6.797,0.001
6.798,0.018
6.799,0.014
6.8,0.013
6.801,0.051
6.802,0.045
6.803,0.02
6.804,0.022
6.805,0.018
6.806,0.013
6.807,0.026
6.808,0.035
6.809,0.018
6.81,0.011
6.811,0.033
6.812,0.024
6.813,0.013
6.814,0.015
6.815,0.023
6.816,0.042
6.817,0.028
6.818,0.017
6.819,0.029
6.82,0.041
6.821,0.053
6.822,0.072
6.823,0.056
6.824,0.017
6.825,0.028
6.826,0.038
6.827,0.023
6.828,0.022
6.829,0.033
6.83,0.021
6.831,0.022
6.832,0.03
6.833,0.017
6.834,0.013
6.835,0.021
6.836,0.029
6.837,0.017
6.838,0.011
6.839,0.018
6.84,0.029
6.841,0.032
6.842,0.03
6.843,0.029
6.844,0.004
6.845,0.009
6.846,-0.003
6.847,-0.014
6.848,0.009
6.849,0.003
6.85,-0.01
6.851,-0.019
6.852,-0.015
6.853,0.002
6.854,0.013
6.855,0.001
6.856,0.003
6.857,-0.002
6.858,-0.024
6.859,-0.02
6.86,-0.016
6.861,-0.025
6.862,-0.024
6.863,-0.024
6.864,-0.03
6.865,-0.026
6.866,-0.04
6.867,-0.043
6.868,-0.04
6.869,-0.077
6.87,-0.089
6.871,-0.043
6.872,-0.028
6.873,-0.047
6.874,-0.058
6.875,-0.073
6.876,-0.074
6.877,-0.064
6.878,-0.058
6.879,-0.055
6.88,-0.047
6.881,-0.023
6.882,-0.029
6.883,-0.077
6.884,-0.09
6.885,-0.077
6.886,-0.071
6.887,-0.058
6.888,-0.067
6.889,-0.07
6.89,-0.07
6.891,-0.08
6.892,-0.071
6.893,-0.069
6.894,-0.069
6.895,-0.07
6.896,-0.061
6.897,-0.048
6.898,-0.07
6.899,-0.09
6.9,-0.085
6.901,-0.075
6.902,-0.058
6.903,-0.07
6.904,-0.077
6.905,-0.085
6.906,-0.098
6.907,-0.068
6.908,-0.077
6.909,-0.1
6.91,-0.094
6.911,-0.089
6.912,-0.091
6.913,-0.095
6.914,-0.091
6.915,-0.082
6.916,-0.075
6.917,-0.092
6.918,-0.093
6.919,-0.076
6.92,-0.076
6.921,-0.071
6.922,-0.063
6.923,-0.078
6.924,-0.058
6.925,-0.05
6.926,-0.078
6.927,-0.085
6.928,-0.091
6.929,-0.095
6.93,-0.095
6.931,-0.109
6.932,-0.133
6.933,-0.111
6.934,-0.073
6.935,-0.071
6.936,-0.077
6.937,-0.065
6.938,-0.062
6.939,-0.081
6.94,-0.082
6.941,-0.067
6.942,-0.058
6.943,-0.068
6.944,-0.08
6.945,-0.089
6.946,-0.092
6.947,-0.082
6.948,-0.088
6.949,-0.09
6.95,-0.086
6.951,-0.091
6.952,-0.097
6.953,-0.082
6.954,-0.089
6.955,-0.116
6.956,-0.075
6.957,-0.053
6.958,-0.068
6.959,-0.103
6.96,-0.112
6.961,-0.075
6.962,-0.066
6.963,-0.076
6.964,-0.094
6.965,-0.087
6.966,-0.082
6.967,-0.097
6.968,-0.103
6.969,-0.109
6.97,-0.106
6.971,-0.099
6.972,-0.114
6.973,-0.102
6.974,-0.091
6.975,-0.096
6.976,-0.091
6.977,-0.079
6.978,-0.065
6.979,-0.077
6.98,-0.09
6.981,-0.089
6.982,-0.078
6.983,-0.087
6.984,-0.096
6.985,-0.088
6.986,-0.092
6.987,-0.093
6.988,-0.091
6.989,-0.085
6.99,-0.085
6.991,-0.098
6.992,-0.096
6.993,-0.089
6.994,-0.087
6.995,-0.082
6.996,-0.081
6.997,-0.091
6.998,-0.096
6.999,-0.102
7,-0.104
7.001,-0.099
7.002,-0.098
7.003,-0.066
7.004,-0.057
7.005,-0.074
7.006,-0.074
7.007,-0.076
7.008,-0.065
7.009,-0.061
7.01,-0.085
7.011,-0.091
7.012,-0.095
7.013,-0.075
7.014,-0.061
7.015,-0.089
7.016,-0.082
7.017,-0.09
7.018,-0.081
7.019,-0.043
7.02,-0.07
7.021,-0.09
7.022,-0.086
7.023,-0.089
7.024,-0.092
7.025,-0.087
7.026,-0.085
7.027,-0.095
7.028,-0.105
7.029,-0.095
7.03,-0.098
7.031,-0.102
7.032,-0.09
7.033,-0.096
7.034,-0.086
7.035,-0.075
7.036,-0.073
7.037,-0.071
7.038,-0.07
7.039,-0.06
7.04,-0.071
7.041,-0.083
7.042,-0.082
7.043,-0.072
7.044,-0.061
7.045,-0.061
7.046,-0.066
7.047,-0.073
7.048,-0.07
7.049,-0.073
7.05,-0.076
7.051,-0.059
7.052,-0.067
7.053,-0.083
7.054,-0.091
7.055,-0.093
7.056,-0.079
7.057,-0.073
7.058,-0.076
7.059,-0.083
7.06,-0.088
7.061,-0.081
7.062,-0.069
7.063,-0.074
7.064,-0.075
7.065,-0.058
7.066,-0.066
7.067,-0.089
7.068,-0.086
7.069,-0.08
7.07,-0.103
7.071,-0.102
7.072,-0.073
7.073,-0.089
7.074,-0.121
7.075,-0.106
7.076,-0.079
7.077,-0.061
7.078,-0.044
7.079,-0.059
7.08,-0.063
7.081,-0.066
7.082,-0.067
7.083,-0.048
7.084,-0.059
7.085,-0.072
7.086,-0.081
7.087,-0.074
7.088,-0.066
7.089,-0.082
7.09,-0.084
7.091,-0.074
7.092,-0.076
7.093,-0.091
7.094,-0.086
7.095,-0.067
7.096,-0.063
7.097,-0.058
7.098,-0.045
7.099,-0.059
7.1,-0.11
7.101,-0.088
7.102,-0.023
7.103,-0.051
7.104,-0.044
7.105,-0.042
7.106,-0.053
7.107,-0.023
7.108,-0.027
7.109,-0.012
7.11,-0.018
7.111,0.002
7.112,0.004
7.113,-0.007
7.114,0
7.115,-0.025
7.116,-0.015
7.117,-0.009
7.118,-0.013
7.119,0.005
7.12,0.015
7.121,-0.007
7.122,-0.019
7.123,-0.021
7.124,-0.023
7.125,-0.033
7.126,-0.009
7.127,0.011
7.128,-0.021
7.129,-0.059
7.13,-0.076
7.131,-0.059
7.132,-0.058
7.133,-0.042
7.134,-0.036
7.135,-0.037
7.136,-0.025
7.137,-0.015
7.138,-0.004
7.139,-0.005
7.14,0.001
7.141,-0.015
7.142,-0.024
7.143,-0.017
7.144,-0.031
7.145,-0.048
7.146,-0.044
7.147,-0.05
7.148,-0.057
7.149,-0.069
7.15,-0.079
7.151,-0.087
7.152,-0.111
7.153,-0.086
7.154,-0.084
7.155,-0.106
7.156,-0.108
7.157,-0.085
7.158,-0.057
7.159,-0.086
7.16,-0.108
7.161,-0.112
7.162,-0.096
7.163,-0.091
7.164,-0.092
7.165,-0.096
7.166,-0.104
7.167,-0.092
7.168,-0.111
7.169,-0.122
7.17,-0.118
7.171,-0.104
7.172,-0.098
7.173,-0.112
7.174,-0.1
7.175,-0.107
7.176,-0.124
7.177,-0.116
7.178,-0.102
7.179,-0.095
7.18,-0.107
7.181,-0.115
7.182,-0.103
7.183,-0.099
7.184,-0.092
7.185,-0.089
7.186,-0.102
7.187,-0.11
7.188,-0.12
7.189,-0.126
7.19,-0.118
7.191,-0.111
7.192,-0.118
7.193,-0.123
7.194,-0.108
7.195,-0.106
7.196,-0.11
7.197,-0.103
7.198,-0.104
7.199,-0.097
7.2,-0.092
7.201,-0.102
7.202,-0.095
7.203,-0.106
7.204,-0.109
7.205,-0.11
7.206,-0.119
7.207,-0.115
7.208,-0.114
7.209,-0.128
7.21,-0.131
7.211,-0.113
7.212,-0.117
7.213,-0.12
7.214,-0.12
7.215,-0.12
7.216,-0.115
7.217,-0.108
7.218,-0.108
7.219,-0.117
7.22,-0.126
7.221,-0.127
7.222,-0.133
7.223,-0.145
7.224,-0.148
7.225,-0.172
7.226,-0.192
7.227,-0.206
7.228,-0.225
7.229,-0.231
7.23,-0.246
7.231,-0.262
7.232,-0.27
7.233,-0.271
7.234,-0.265
7.235,-0.281
7.236,-0.295
7.237,-0.271
7.238,-0.262
7.239,-0.264
7.24,-0.241
7.241,-0.222
7.242,-0.184
7.243,-0.164
7.244,-0.145
7.245,-0.108
7.246,-0.087
7.247,-0.06
7.248,-0.029
7.249,0.008
7.25,0.05
7.251,0.079
7.252,0.117
7.253,0.168
7.254,0.24
7.255,0.296
7.256,0.327
7.257,0.354
7.258,0.376
7.259,0.408
7.26,0.421
7.261,0.433
7.262,0.452
7.263,0.428
7.264,0.417
7.265,0.418
7.266,0.401
7.267,0.369
7.268,0.326
7.269,0.294
7.27,0.274
7.271,0.248
7.272,0.228
7.273,0.223
7.274,0.224
7.275,0.222
7.276,0.229
7.277,0.239
7.278,0.231
7.279,0.218
7.28,0.177
7.281,0.15
7.282,0.154
7.283,0.135
7.284,0.114
7.285,0.081
7.286,0.059
7.287,0.049
7.288,0.022
7.289,0.003
7.29,-0.009
7.291,-0.028
7.292,-0.05
7.293,-0.065
7.294,-0.085
7.295,-0.113
7.296,-0.152
7.297,-0.187
7.298,-0.203
7.299,-0.216
7.3,-0.235
7.301,-0.247
7.302,-0.252
7.303,-0.28
7.304,-0.312
7.305,-0.333
7.306,-0.368
7.307,-0.379
7.308,-0.387
7.309,-0.416
7.31,-0.423
7.311,-0.446
7.312,-0.45
7.313,-0.443
7.314,-0.465
7.315,-0.473
7.316,-0.483
7.317,-0.492
7.318,-0.504
7.319,-0.511
7.32,-0.498
7.321,-0.536
7.322,-0.525
7.323,-0.49
7.324,-0.527
7.325,-0.522
7.326,-0.512
7.327,-0.522
7.328,-0.522
7.329,-0.508
7.33,-0.494
7.331,-0.49
7.332,-0.471
7.333,-0.437
7.334,-0.407
7.335,-0.415
7.336,-0.385
7.337,-0.337
7.338,-0.316
7.339,-0.291
7.34,-0.283
7.341,-0.274
7.342,-0.276
7.343,-0.268
7.344,-0.224
7.345,-0.206
7.346,-0.21
7.347,-0.23
7.348,-0.239
7.349,-0.212
7.35,-0.178
7.351,-0.178
7.352,-0.173
7.353,-0.162
7.354,-0.184
7.355,-0.165
7.356,-0.133
7.357,-0.131
7.358,-0.131
7.359,-0.126
7.36,-0.141
7.361,-0.147
7.362,-0.137
7.363,-0.144
7.364,-0.142
7.365,-0.134
7.366,-0.136
7.367,-0.144
7.368,-0.144
7.369,-0.159
7.37,-0.153
7.371,-0.135
7.372,-0.144
7.373,-0.128
7.374,-0.141
7.375,-0.148
7.376,-0.154
7.377,-0.144
7.378,-0.111
7.379,-0.12
7.38,-0.106
7.381,-0.126
7.382,-0.13
7.383,-0.116
7.384,-0.122
7.385,-0.122
7.386,-0.142
7.387,-0.141
7.388,-0.147
7.389,-0.17
7.39,-0.151
7.391,-0.141
7.392,-0.126
7.393,-0.1
7.394,-0.116
7.395,-0.145
7.396,-0.161
7.397,-0.131
7.398,-0.14
7.399,-0.141
7.4,-0.107
7.401,-0.112
7.402,-0.117
7.403,-0.12
7.404,-0.127
7.405,-0.129
7.406,-0.128
7.407,-0.146
7.408,-0.144
7.409,-0.141
7.41,-0.134
7.411,-0.101
7.412,-0.108
7.413,-0.136
7.414,-0.144
7.415,-0.142
7.416,-0.131
7.417,-0.117
7.418,-0.126
7.419,-0.134
7.42,-0.117
7.421,-0.097
7.422,-0.107
7.423,-0.101
7.424,-0.093
7.425,-0.13
7.426,-0.129
7.427,-0.118
7.428,-0.124
7.429,-0.132
7.43,-0.136
7.431,-0.133
7.432,-0.135
7.433,-0.116
7.434,-0.106
7.435,-0.104
7.436,-0.106
7.437,-0.107
7.438,-0.089
7.439,-0.098
7.44,-0.098
7.441,-0.089
7.442,-0.099
7.443,-0.11
7.444,-0.113
7.445,-0.092
7.446,-0.091
7.447,-0.099
7.448,-0.098
7.449,-0.098
7.45,-0.085
7.451,-0.086
7.452,-0.094
7.453,-0.089
7.454,-0.09
7.455,-0.083
7.456,-0.069
7.457,-0.066
7.458,-0.063
7.459,-0.056
7.46,-0.056
7.461,-0.055
7.462,-0.05
7.463,-0.054
7.464,-0.049
7.465,-0.051
7.466,-0.058
7.467,-0.062
7.468,-0.071
7.469,-0.043
7.47,-0.03
7.471,-0.059
7.472,-0.069
7.473,-0.052
7.474,-0.047
7.475,-0.043
7.476,-0.033
7.477,-0.026
7.478,-0.02
7.479,-0.012
7.48,-0.018
7.481,-0.004
7.482,0.004
7.483,-0.024
7.484,-0.013
7.485,-0.005
7.486,-0.008
7.487,-0.004
7.488,-0.009
7.489,-0.006
7.49,0.004
7.491,-0.005
7.492,-0.017
7.493,-0.009
7.494,-0.016
7.495,-0.013
7.496,0.002
7.497,0.018
7.498,0.045
7.499,0.042
7.5,0.04
7.501,0.032
7.502,0.051
7.503,0.058
7.504,0.029
7.505,0.044
7.506,0.065
7.507,0.072
7.508,0.058
7.509,0.051
7.51,0.051
7.511,0.052
7.512,0.05
7.513,0.058
7.514,0.084
7.515,0.084
7.516,0.082
7.517,0.086
7.518,0.092
7.519,0.095
7.52,0.089
7.521,0.091
7.522,0.096
7.523,0.09
7.524,0.091
7.525,0.095
7.526,0.093
7.527,0.104
7.528,0.107
7.529,0.104
7.53,0.1
7.531,0.091
7.532,0.09
7.533,0.097
7.534,0.11
7.535,0.116
7.536,0.13
7.537,0.132
7.538,0.106
7.539,0.112
7.54,0.098
7.541,0.083
7.542,0.096
7.543,0.096
7.544,0.101
7.545,0.103
7.546,0.108
7.547,0.099
7.548,0.091
7.549,0.093
7.55,0.092
7.551,0.098
7.552,0.096
7.553,0.099
7.554,0.096
7.555,0.097
7.556,0.125
7.557,0.118
7.558,0.085
7.559,0.083
7.56,0.086
7.561,0.085
7.562,0.09
7.563,0.089
7.564,0.093
7.565,0.092
7.566,0.093
7.567,0.086
7.568,0.079
7.569,0.079
7.57,0.062
7.571,0.059
7.572,0.062
7.573,0.068
7.574,0.07
7.575,0.07
7.576,0.076
7.577,0.076
7.578,0.072
7.579,0.076
7.58,0.084
7.581,0.072
7.582,0.053
7.583,0.045
7.584,0.054
7.585,0.038
7.586,0.006
7.587,0
7.588,0.016
7.589,0.034
7.59,0.039
7.591,0.015
7.592,0.016
7.593,0.041
7.594,0.028
7.595,0.024
7.596,0.014
7.597,0.029
7.598,0.041
7.599,0.018
7.6,0.017
7.601,0.033
7.602,0.027
7.603,0.028
7.604,0.037
7.605,-0.011
7.606,-0.009
7.607,0.028
7.608,0.006
7.609,-0.005
7.61,0.01
7.611,0.015
7.612,0.004
7.613,-0.009
7.614,-0.007
7.615,-0.004
7.616,-0.018
7.617,-0.021
7.618,-0.013
7.619,-0.009
7.62,-0.013
7.621,-0.018
7.622,-0.024
7.623,-0.025
7.624,-0.021
7.625,-0.033
7.626,-0.029
7.627,-0.016
7.628,-0.03
7.629,-0.039
7.63,-0.026
7.631,-0.042
7.632,-0.026
7.633,-0.005
7.634,-0.032
7.635,-0.058
7.636,-0.095
7.637,-0.062
7.638,0.004
7.639,-0.007
7.64,-0.044
7.641,-0.048
7.642,-0.037
7.643,-0.033
7.644,-0.026
7.645,-0.036
7.646,-0.06
7.647,-0.07
7.648,-0.065
7.649,-0.048
7.65,-0.056
7.651,-0.074
7.652,-0.05
7.653,-0.042
7.654,-0.053
7.655,-0.061
7.656,-0.053
7.657,-0.033
7.658,-0.035
7.659,-0.033
7.66,-0.043
7.661,-0.053
7.662,-0.066
7.663,-0.051
7.664,-0.04
7.665,-0.067
7.666,-0.062
7.667,-0.069
7.668,-0.088
7.669,-0.08
7.67,-0.056
7.671,-0.054
7.672,-0.064
7.673,-0.072
7.674,-0.056
7.675,-0.029
7.676,-0.04
7.677,-0.04
7.678,-0.026
7.679,-0.05
7.68,-0.059
7.681,-0.042
7.682,-0.043
7.683,-0.057
7.684,-0.076
7.685,-0.07
7.686,-0.045
7.687,-0.061
7.688,-0.072
7.689,-0.065
7.69,-0.066
7.691,-0.062
7.692,-0.046
7.693,-0.046
7.694,-0.064
7.695,-0.056
7.696,-0.044
7.697,-0.037
7.698,-0.035
7.699,-0.034
7.7,-0.038
7.701,-0.032
7.702,-0.04
7.703,-0.067
7.704,-0.049
7.705,-0.051
7.706,-0.068
7.707,-0.068
7.708,-0.07
7.709,-0.068
7.71,-0.057
7.711,-0.047
7.712,-0.05
7.713,-0.045
7.714,-0.05
7.715,-0.032
7.716,-0.029
7.717,-0.052
7.718,-0.041
7.719,-0.046
7.72,-0.065
7.721,-0.051
7.722,-0.033
7.723,-0.048
7.724,-0.07
7.725,-0.067
7.726,-0.065
7.727,-0.064
7.728,-0.069
7.729,-0.073
7.73,-0.072
7.731,-0.07
7.732,-0.051
7.733,-0.045
7.734,-0.056
7.735,-0.049
7.736,-0.046
7.737,-0.043
7.738,-0.048
7.739,-0.051
7.74,-0.047
7.741,-0.049
7.742,-0.039
7.743,-0.051
7.744,-0.052
7.745,-0.046
7.746,-0.054
7.747,-0.046
7.748,-0.047
7.749,-0.061
7.75,-0.064
7.751,-0.061
7.752,-0.059
7.753,-0.056
7.754,-0.052
7.755,-0.042
7.756,-0.035
7.757,-0.029
7.758,-0.029
7.759,-0.038
7.76,-0.038
7.761,-0.033
7.762,-0.039
7.763,-0.044
7.764,-0.054
7.765,-0.058
7.766,-0.054
7.767,-0.078
7.768,-0.071
7.769,-0.049
7.77,-0.058
7.771,-0.053
7.772,-0.067
7.773,-0.06
7.774,-0.018
7.775,-0.044
7.776,-0.057
7.777,-0.033
7.778,-0.043
7.779,-0.025
7.78,-0.015
7.781,-0.028
7.782,-0.028
7.783,-0.029
7.784,-0.038
7.785,-0.042
7.786,-0.038
7.787,-0.062
7.788,-0.066
7.789,-0.054
7.79,-0.059
7.791,-0.066
7.792,-0.058
7.793,-0.046
7.794,-0.029
7.795,-0.025
7.796,-0.038
7.797,-0.048
7.798,-0.059
7.799,-0.065
7.8,-0.059
7.801,-0.037
7.802,-0.037
7.803,-0.05
7.804,-0.058
7.805,-0.058
7.806,-0.036
7.807,-0.052
7.808,-0.073
7.809,-0.058
7.81,-0.048
7.811,-0.074
7.812,-0.08
7.813,-0.047
7.814,-0.052
7.815,-0.045
7.816,-0.04
7.817,-0.059
7.818,-0.063
7.819,-0.06
7.82,-0.056
7.821,-0.058
7.822,-0.056
7.823,-0.056
7.824,-0.059
7.825,-0.049
7.826,-0.039
7.827,-0.043
7.828,-0.057
7.829,-0.059
7.83,-0.049
7.831,-0.046
7.832,-0.045
7.833,-0.048
7.834,-0.024
7.835,-0.002
7.836,-0.009
7.837,0.01
7.838,0.018
7.839,0.015
7.84,0.02
7.841,0.022
7.842,0.021
7.843,0.017
7.844,0.013
7.845,0.006
7.846,0.018
7.847,0.001
7.848,-0.013
7.849,-0.021
7.85,-0.035
7.851,-0.021
7.852,-0.013
7.853,-0.009
7.854,-0.012
7.855,-0.011
7.856,-0.009
7.857,-0.017
7.858,-0.021
7.859,-0.024
7.86,-0.021
7.861,-0.012
7.862,-0.011
7.863,-0.015
7.864,-0.006
7.865,-0.007
7.866,-0.008
7.867,-0.011
7.868,-0.019
7.869,-0.017
7.87,-0.045
7.871,-0.058
7.872,-0.038
7.873,-0.029
7.874,-0.012
7.875,-0.009
7.876,-0.001
7.877,-0.043
7.878,-0.083
7.879,-0.045
7.88,-0.038
7.881,-0.05
